1.973244147157190709e-01,3.997038343709546915e-02
2.006688963210702392e-01,4.536914714532712389e-02
2.040133779264214076e-01,5.133927369560156717e-02
2.073578595317725759e-01,5.733127614490547697e-02
2.107023411371237442e-01,6.301379294034990808e-02
2.140468227424749126e-01,6.806141446415849006e-02
2.173913043478260809e-01,7.212651658291853451e-02
2.207357859531772493e-01,7.492646204894086448e-02
2.240802675585284176e-01,7.650576842639905673e-02
2.274247491638795859e-01,7.712624733282506806e-02
2.307692307692307543e-01,7.744202257853234628e-02
2.341137123745819226e-01,7.833424852674443495e-02
2.374581939799330910e-01,8.060575373938455579e-02
2.408026755852842593e-01,8.507021504913080123e-02
2.441471571906354276e-01,9.225722969437748222e-02
2.474916387959865960e-01,1.025652588277513044e-01
2.508361204013377921e-01,1.160434098057361446e-01
2.541806020066889604e-01,1.319526004694094035e-01
2.575250836120401288e-01,1.490041837110258061e-01
2.608695652173912971e-01,1.658700120713219039e-01
2.642140468227424654e-01,1.821408849252339757e-01
2.675585284280936338e-01,1.981490366765023825e-01
2.709030100334448021e-01,2.140286448000632002e-01
2.742474916387959705e-01,2.295366441905416499e-01
2.775919732441471388e-01,2.447834947362094449e-01
2.809364548494983072e-01,2.605853074921912760e-01
2.842809364548494755e-01,2.780706090210955383e-01
2.876254180602006438e-01,2.975649349625955620e-01
2.909698996655518122e-01,3.185755550752230048e-01
2.943143812709029805e-01,3.402788718628604325e-01
2.976588628762541489e-01,3.615933621824943267e-01
3.010033444816053172e-01,3.817918835251979393e-01
3.043478260869564855e-01,3.999108015560514096e-01
3.076923076923076539e-01,4.151891362975359545e-01
3.110367892976588222e-01,4.268237336960193917e-01
3.143812709030099906e-01,4.344773301469512794e-01
3.177257525083611589e-01,4.394038648667840663e-01
3.210702341137123272e-01,4.439058438578031840e-01
3.244147157190635511e-01,4.506582421003308414e-01
3.277591973244147194e-01,4.611637393837860754e-01
3.311036789297658878e-01,4.757035276592515016e-01
3.344481605351170561e-01,4.941812583556063343e-01
3.377926421404682245e-01,5.163875365745731472e-01
3.411371237458193928e-01,5.415474447026413785e-01
3.444816053511705611e-01,5.677148759924733890e-01
3.478260869565217295e-01,5.919498860025848019e-01
3.511705685618728978e-01,6.118046584996991166e-01
3.545150501672240662e-01,6.263642866325113134e-01
3.578595317725752345e-01,6.353860621946214593e-01
3.612040133779264028e-01,6.387496625061224176e-01
3.645484949832775712e-01,6.353245237749551855e-01
3.678929765886287395e-01,6.236219883516602724e-01
3.712374581939799079e-01,6.023961710258373126e-01
3.745819397993310762e-01,5.705955341598707431e-01
3.779264214046822445e-01,5.284548026455437864e-01
3.812709030100334129e-01,4.769460523193306267e-01
3.846153846153845812e-01,4.180931096304814631e-01
3.879598662207357496e-01,3.547596840959348352e-01
3.913043478260869179e-01,2.906414574753958258e-01
3.946488294314381418e-01,2.304452576356028348e-01
3.979933110367893101e-01,1.785295936955135498e-01
4.013377926421404784e-01,1.377633221771515648e-01
4.046822742474915913e-01,1.090818769010572092e-01
4.080267558528428151e-01,9.190189238305711272e-02
4.113712374581939279e-01,8.474638139875600995e-02
4.147157190635451518e-01,8.579143730172177074e-02
4.180602006688962646e-01,9.321268922494985176e-02
4.214046822742474885e-01,1.054296312852495282e-01
4.247491638795986013e-01,1.211333269040852229e-01
4.280936454849498252e-01,1.388986991395154968e-01
4.314381270903010490e-01,1.574045953671857345e-01
4.347826086956521618e-01,1.754766116581987778e-01
4.381270903010033857e-01,1.919793874675420065e-01
4.414715719063544985e-01,2.061345980491142982e-01
4.448160535117057224e-01,2.172773895746008821e-01
4.481605351170568352e-01,2.254485431858390121e-01
4.515050167224080591e-01,2.315335005730255191e-01
4.548494983277591719e-01,2.371265747928271994e-01
4.581939799331103957e-01,2.446289989675216325e-01
4.615384615384615086e-01,2.564554319434738106e-01
4.648829431438127324e-01,2.743772549743113687e-01
4.682274247491638453e-01,2.987170479960012948e-01
4.715719063545150691e-01,3.280289520807487813e-01
4.749163879598661819e-01,3.598324053576997805e-01
4.782608695652174058e-01,3.917884218832290433e-01
4.816053511705685186e-01,4.220020649832003090e-01
4.849498327759197425e-01,4.486723954814773041e-01
4.882943143812708553e-01,4.697892078528220772e-01
4.916387959866220791e-01,4.837467716192377365e-01
4.949832775919731920e-01,4.908263562765252663e-01
4.983277591973244158e-01,4.922443360652951072e-01
5.016722408026755842e-01,4.892035124046837380e-01
5.050167224080267525e-01,4.818943226577072081e-01
5.083612040133779209e-01,4.698873130915100504e-01
5.117056856187290892e-01,4.534807397310491872e-01
5.150501672240802575e-01,4.332172029725975815e-01
5.183946488294314259e-01,4.101397891604325330e-01
5.217391304347825942e-01,3.851243028601772922e-01
5.250836120401337626e-01,3.589527389232279320e-01
5.284280936454849309e-01,3.325513867089170406e-01
5.317725752508360992e-01,3.070431988403898860e-01
5.351170568561872676e-01,2.841256797096981535e-01
5.384615384615384359e-01,2.654593287573571714e-01
5.418060200668896043e-01,2.518804677974392225e-01
5.451505016722407726e-01,2.433249546604960012e-01
5.484949832775919409e-01,2.394233598603309476e-01
5.518394648829431093e-01,2.400754983766380801e-01
5.551839464882942776e-01,2.454493460342188627e-01
5.585284280936454460e-01,2.549140475548288265e-01
5.618729096989966143e-01,2.671318223155496607e-01
5.652173913043477826e-01,2.806137560737433367e-01
5.685618729096989510e-01,2.946068874196922649e-01
5.719063545150502303e-01,3.093597369757941640e-01
5.752508361204012877e-01,3.247295524251514465e-01
5.785953177257525670e-01,3.400681865275053672e-01
5.819397993311036243e-01,3.540365056303896862e-01
5.852842809364549037e-01,3.651976161721758873e-01
5.886287625418059610e-01,3.722771951922055900e-01
5.919732441471572404e-01,3.736569195430057277e-01
5.953177257525082977e-01,3.678005649185709380e-01
5.986622073578595771e-01,3.533109166222929698e-01
6.020066889632106344e-01,3.295065554245565909e-01
6.053511705685619138e-01,2.970484605779682430e-01
6.086956521739129711e-01,2.582097244550567994e-01
6.120401337792642504e-01,2.164443088721676733e-01
6.153846153846153078e-01,1.753728845020710858e-01
6.187290969899665871e-01,1.377996586333101736e-01
6.220735785953176444e-01,1.058766676027997761e-01
6.254180602006689238e-01,8.125459961379079277e-02
6.287625418060199811e-01,6.483468570583317270e-02
6.321070234113712605e-01,5.683212632042057566e-02
6.354515050167223178e-01,5.680164192848651677e-02
6.387959866220735972e-01,6.404823445948594485e-02
6.421404682274246545e-01,7.785342145251697432e-02
6.454849498327759338e-01,9.728161783683039743e-02
6.488294314381271022e-01,1.213637838684857306e-01
6.521739130434782705e-01,1.489659264392183824e-01
6.555183946488294389e-01,1.784398294871030466e-01
6.588628762541806072e-01,2.077797732281620180e-01
6.622073578595317755e-01,2.348127242140359283e-01
6.655518394648829439e-01,2.580512982361392593e-01
6.688963210702341122e-01,2.772920318534471962e-01
6.722408026755852806e-01,2.937428434974108105e-01
6.755852842809364489e-01,3.098562290944684161e-01
6.789297658862876172e-01,3.286949466990066182e-01
6.822742474916387856e-01,3.528578636412867953e-01
6.856187290969899539e-01,3.838868314059503684e-01
6.889632107023411223e-01,4.221835395194616369e-01
6.923076923076922906e-01,4.670757533215764146e-01
6.956521739130434590e-01,5.174179544803673148e-01
6.989966555183946273e-01,5.707865207586864109e-01
7.023411371237457956e-01,6.236562779669097001e-01
7.056856187290969640e-01,6.725607843405712050e-01
7.090301003344481323e-01,7.151379632796176500e-01
7.123745819397993007e-01,7.511459771569881649e-01
7.157190635451504690e-01,7.803007564541664109e-01
7.190635451505016373e-01,8.013263964590335853e-01
7.224080267558528057e-01,8.122006571400327557e-01
7.257525083612039740e-01,8.111304537629711042e-01
7.290969899665551424e-01,7.976811071600293790e-01
7.324414715719063107e-01,7.718939033231900781e-01
7.357859531772574790e-01,7.341456888255751823e-01
7.391304347826086474e-01,6.854692958525068214e-01
7.424749163879598157e-01,6.279507156426354930e-01
7.458193979933109841e-01,5.648484020074155953e-01
7.491638795986621524e-01,5.003130554467293267e-01
7.525083612040133207e-01,4.383232157220936509e-01
7.558528428093644891e-01,3.820208161940655267e-01
7.591973244147156574e-01,3.327971516364752746e-01
7.625418060200668258e-01,2.906159976908120890e-01
7.658862876254179941e-01,2.551573882805090454e-01
7.692307692307691624e-01,2.258871912322508169e-01
7.725752508361203308e-01,2.023024282873128465e-01
7.759197324414714991e-01,1.832129679132922240e-01
7.792642140468226675e-01,1.671964873748910119e-01
7.826086956521738358e-01,1.535228921072231689e-01
7.859531772575250042e-01,1.422124130470206194e-01
7.892976588628762835e-01,1.337772332829594568e-01
7.926421404682273408e-01,1.281695804062295829e-01
7.959866220735786202e-01,1.248314803889753744e-01
7.993311036789296775e-01,1.231865753139084474e-01
8.026755852842809569e-01,1.228772957134801336e-01
8.060200668896321252e-01,1.236063106993197935e-01
8.093645484949831825e-01,1.247167443633165618e-01
8.127090301003343509e-01,1.251196957241670904e-01
8.160535117056856302e-01,1.236960881256552042e-01
8.193979933110367986e-01,1.195484820997987779e-01
8.227424749163878559e-01,1.123036639585506119e-01
8.260869565217390242e-01,1.022081071296472021e-01
8.294314381270903036e-01,8.965441716280712903e-02
8.327759197324414719e-01,7.522562547398402300e-02
8.361204013377925293e-01,5.959956752088610421e-02
8.394648829431436976e-01,4.399183367520451832e-02
8.428093645484949770e-01,2.978598468277746797e-02
8.461538461538461453e-01,1.794268421373450967e-02
8.494983277591972026e-01,9.039466574297707821e-03
8.528428093645483710e-01,3.533522894097729326e-03
8.561872909698996503e-01,2.054956742863980543e-03
8.595317725752508187e-01,5.163386818140523055e-03
8.628762541806020980e-01,1.316314659744027317e-02
8.662207357859530443e-01,2.616969035329363980e-02
8.695652173913043237e-01,4.407996176643100283e-02
8.729096989966554920e-01,6.619987943843252953e-02
8.762541806020067714e-01,9.105475685461589253e-02
8.795986622073577177e-01,1.168133680904091393e-01
8.829431438127089971e-01,1.418778250111445427e-01
8.862876254180601654e-01,1.653465201739566792e-01
8.896321070234114448e-01,1.872513012577952107e-01
8.929765886287623911e-01,2.083531996069337699e-01
8.963210702341136704e-01,2.302845708002685676e-01
8.996655518394648388e-01,2.549336970025611881e-01
9.030100334448161181e-01,2.842554170212218123e-01
9.063545150501670644e-01,3.201487174645202827e-01
9.096989966555183438e-01,3.636852338831816356e-01
9.130434782608695121e-01,4.150141750210479263e-01
9.163879598662207915e-01,4.725924328537578489e-01
9.197324414715717378e-01,5.339481546603174200e-01
9.230769230769230171e-01,5.971893804569703423e-01
9.264214046822741855e-01,6.613485410109181117e-01
9.297658862876254648e-01,7.259764344226496968e-01
9.331103678929766332e-01,7.894297901007116813e-01
9.364548494983276905e-01,8.487720813742171133e-01
9.397993311036788588e-01,9.009897493873950669e-01
9.431438127090301382e-01,9.436600626909271705e-01
9.464882943143813065e-01,9.743739672874937030e-01
9.498327759197323639e-01,9.902731139352889400e-01
9.531772575250835322e-01,9.882717809150932675e-01
9.565217391304348116e-01,9.669176642163833657e-01
9.598662207357859799e-01,9.273748255936326013e-01
9.632107023411370372e-01,8.728114603926461212e-01
9.665551839464882056e-01,8.082150485933956574e-01
9.698996655518394849e-01,7.384607951238765233e-01
9.732441471571906533e-01,6.679332590731438257e-01
9.765886287625417106e-01,5.997889118934394137e-01
9.799331103678928789e-01,5.359520785060318815e-01
9.832775919732441583e-01,4.780229231868733941e-01
9.866220735785953266e-01,4.265058477358054656e-01
9.899665551839463840e-01,3.809443489693500884e-01
9.933110367892975523e-01,3.399824311250767561e-01
9.966555183946488317e-01,3.023266060864450155e-01
1.000000000000000000e+00,2.677857166861297156e-01
